Name,Type 1,Type 2
Swinub,ice,ground
Swinub,ice,ground
Swinub,ice,ground
Swinub,ice,ground
Swinub,ice,ground
Swinub,ice,ground
Swinub,ice,ground
Swirlix,fairy,
Swirlix,fairy,
Swirlix,fairy,
Swirlix,fairy,
Swirlix,fairy,
Swirlix,fairy,
Swirlix,fairy,
Swirlix,fairy,
Swoobat,psychic,flying
Swoobat,psychic,flying
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Sylveon,fairy,
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Taillow,normal,flying
Talonflame,fire,flying
Talonflame,fire,flying
Talonflame,fire,flying
Talonflame,fire,flying
Talonflame,fire,flying
Tangela,grass,
Tangela,grass,
Tangela,grass,
Tangela,grass,
Tangela,grass,
Tangela,grass,
Tangrowth,grass,
Tangrowth,grass,
Tangrowth,grass,
Tangrowth,grass,
Tangrowth,grass,
Tapu_Bulu,grass,fairy
Tapu_Bulu,grass,fairy
Tapu_Bulu,grass,fairy
Tapu_Bulu,grass,fairy
Tapu_Fini,water,fairy
Tapu_Fini,water,fairy
Tapu_Fini,water,fairy
Tapu_Fini,water,fairy
Tapu_Koko,electric,fairy
Tapu_Koko,electric,fairy
Tapu_Koko,electric,fairy
Tapu_Koko,electric,fairy
Tapu_Koko,electric,fairy
Tapu_Lele,psychic,fairy
Tapu_Lele,psychic,fairy
Tapu_Lele,psychic,fairy
Tapu_Lele,psychic,fairy
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Tauros,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Teddiursa,normal,
Tentacool,water,poison
Tentacool,water,poison
Tentacool,water,poison
Tentacool,water,poison
Tentacool,water,poison
Tentacool,water,poison
Tentacool,water,poison
Tentacool,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tentacruel,water,poison
Tepig,fire,
Tepig,fire,
Tepig,fire,
Tepig,fire,
Tepig,fire,
Terrakion,rock,fighting
Terrakion,rock,fighting
Throh,fighting,
Throh,fighting,
Thundurus,electric,flying
Thundurus,electric,flying
Thundurus,electric,flying
Thundurus,electric,flying
Thundurus,electric,flying
Thundurus,electric,flying
Timburr,fighting,
Timburr,fighting,
Tirtouga,water,rock
Tirtouga,water,rock
Tirtouga,water,rock
Tirtouga,water,rock
Togedemaru,electric,steel
Togedemaru,electric,steel
Togedemaru,electric,steel
Togedemaru,electric,steel
Togekiss,fairy,flying
Togekiss,fairy,flying
Togekiss,fairy,flying
Togekiss,fairy,flying
Togekiss,fairy,flying
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togepi,fairy,
Togetic,fairy,flying
Togetic,fairy,flying
Togetic,fairy,flying
Togetic,fairy,flying
Togetic,fairy,flying
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torchic,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Torkoal,fire,
Tornadus,flying,
Tornadus,flying,
Tornadus,flying,
Tornadus,flying,
Tornadus,flying,
Tornadus,flying,
Torracat,fire,
Torracat,fire,
Torracat,fire,
Torracat,fire,
Torracat,fire,
Torterra,grass,ground
Torterra,grass,ground
Torterra,grass,ground
Torterra,grass,ground
Torterra,grass,ground
Torterra,grass,ground
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Totodile,water,
Toucannon,normal,flying
Toucannon,normal,flying
Toucannon,normal,flying
Toucannon,normal,flying
Toxapex,poison,water
Toxapex,poison,water
Toxapex,poison,water
Toxapex,poison,water
Toxicroak,poison,fighting
Toxicroak,poison,fighting
Toxicroak,poison,fighting
Tranquill,normal,flying
Tranquill,normal,flying
Trapinch,ground,
Trapinch,ground,
Trapinch,ground,
Trapinch,ground,
Trapinch,ground,
Trapinch,ground,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Treecko,grass,
Trevenant,ghost,grass
Trevenant,ghost,grass
Tropius,grass,flying
Tropius,grass,flying
Tropius,grass,flying
Tropius,grass,flying
Tropius,grass,flying
Trubbish,poison,
Trubbish,poison,
Trubbish,poison,
Trubbish,poison,
Trubbish,poison,
Trumbeak,normal,flying
Trumbeak,normal,flying
Trumbeak,normal,flying
Trumbeak,normal,flying
Tsareena,grass,
Tsareena,grass,
Tsareena,grass,
Turtonator,fire,dragon
Turtonator,fire,dragon
Turtonator,fire,dragon
Turtonator,fire,dragon
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Turtwig,grass,
Tympole,water,
Tympole,water,
Tynamo,electric,
Tynamo,electric,
Typhlosion,fire,
Typhlosion,fire,
Typhlosion,fire,
Typhlosion,fire,
Typhlosion,fire,
Typhlosion,fire,
Typhlosion,fire,
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyranitar,rock,dark
Tyrantrum,rock,dragon
Tyrantrum,rock,dragon
Tyrogue,fighting,
Tyrogue,fighting,
Tyrogue,fighting,
Tyrogue,fighting,
Tyrogue,fighting,
Tyrogue,fighting,
Tyrogue,fighting,
Tyrunt,rock,dragon
Tyrunt,rock,dragon
Tyrunt,rock,dragon
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Umbreon,dark,
Unfezant,normal,flying
Unfezant,normal,flying
Unfezant,normal,flying
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Unown,psychic,
Ursaring,normal,
Ursaring,normal,
Ursaring,normal,
Ursaring,normal,
Ursaring,normal,
Ursaring,normal,
Ursaring,normal,
Ursaring,normal,
Uxie,psychic,
Uxie,psychic,
Uxie,psychic,
Uxie,psychic,
Uxie,psychic,
Uxie,psychic,
Uxie,psychic,
Uxie,psychic,
Vanillish,ice,
Vanillish,ice,
Vanillish,ice,
Vanillite,ice,
Vanillite,ice,
Vanillite,ice,
Vanilluxe,ice,
Vanilluxe,ice,
Vanilluxe,ice,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Vaporeon,water,
Venipede,bug,poison
Venipede,bug,poison
Venomoth,bug,poison
Venomoth,bug,poison
Venomoth,bug,poison
Venomoth,bug,poison
Venomoth,bug,poison
Venomoth,bug,poison
Venomoth,bug,poison
Venonat,bug,poison
Venonat,bug,poison
Venonat,bug,poison
Venonat,bug,poison
Venonat,bug,poison
Venonat,bug,poison
Venonat,bug,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Venusaur,grass,poison
Vespiquen,bug,flying
Vespiquen,bug,flying
Vespiquen,bug,flying
Vibrava,ground,dragon
Vibrava,ground,dragon
Vibrava,ground,dragon
Vibrava,ground,dragon
Vibrava,ground,dragon
Vibrava,ground,dragon
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victini,psychic,fire
Victreebel,grass,poison
Victreebel,grass,poison
Victreebel,grass,poison
Victreebel,grass,poison
Victreebel,grass,poison
Victreebel,grass,poison
Victreebel,grass,poison
Vigoroth,normal,
Vigoroth,normal,
Vigoroth,normal,
Vigoroth,normal,
Vigoroth,normal,
Vikavolt,bug,electric
Vikavolt,bug,electric
Vikavolt,bug,electric
Vikavolt,bug,electric
Vileplume,grass,poison
Vileplume,grass,poison
Vileplume,grass,poison
Vileplume,grass,poison
Vileplume,grass,poison
Vileplume,grass,poison
Vileplume,grass,poison
Vileplume,grass,poison
Virizion,grass,fighting
Virizion,grass,fighting
Virizion,grass,fighting
Virizion,grass,fighting
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Vivillon,bug,flying
Volbeat,bug,
Volbeat,bug,
Volbeat,bug,
Volbeat,bug,
Volcanion,fire,water
Volcanion,fire,water
Volcarona,bug,fire
Volcarona,bug,fire
Voltorb,electric,
Voltorb,electric,
Voltorb,electric,
Voltorb,electric,
Voltorb,electric,
Voltorb,electric,
Voltorb,electric,
Voltorb,electric,
Vullaby,dark,flying
Vullaby,dark,flying
Vullaby,dark,flying
Vullaby,dark,flying
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Vulpix,fire,
Wailmer,water,
Wailmer,water,
Wailmer,water,
Wailmer,water,
Wailmer,water,
Wailmer,water,
Wailmer,water,
Wailmer,water,
Wailord,water,
Wailord,water,
Wailord,water,
Wailord,water,
Wailord,water,
Wailord,water,
Wailord,water,
Wailord,water,
Wailord,water,
Walrein,ice,water
Walrein,ice,water
Walrein,ice,water
Walrein,ice,water
Wartortle,water,
Wartortle,water,
Wartortle,water,
Wartortle,water,
Wartortle,water,
Wartortle,water,
Wartortle,water,
Wartortle,water,
Watchog,normal,
Watchog,normal,
Watchog,normal,
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weavile,dark,ice
Weedle,bug,poison
Weedle,bug,poison
Weedle,bug,poison
Weedle,bug,poison
Weedle,bug,poison
Weedle,bug,poison
Weepinbell,grass,poison
Weepinbell,grass,poison
Weepinbell,grass,poison
Weepinbell,grass,poison
Weepinbell,grass,poison
Weepinbell,grass,poison
Weezing,poison,
Weezing,poison,
Weezing,poison,
Weezing,poison,
Weezing,poison,
Weezing,poison,
Weezing,poison,
Weezing,poison,
Whimsicott,grass,fairy
Whimsicott,grass,fairy
Whimsicott,grass,fairy
Whimsicott,grass,fairy
Whirlipede,bug,poison
Whirlipede,bug,poison
Whiscash,water,ground
Whiscash,water,ground
Whiscash,water,ground
Whiscash,water,ground
Whiscash,water,ground
Whiscash,water,ground
Whiscash,water,ground
Whiscash,water,ground
Whismur,normal,
Whismur,normal,
Whismur,normal,
Whismur,normal,
Whismur,normal,
Whismur,normal,
Whismur,normal,
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wigglytuff,normal,fairy
Wimpod,bug,water
Wimpod,bug,water
Wimpod,bug,water
Wimpod,bug,water
Wingull,water,flying
Wingull,water,flying
Wingull,water,flying
Wingull,water,flying
Wingull,water,flying
Wishiwashi,water,
Wishiwashi,water,
Wishiwashi,water,
Wishiwashi,water,
Wishiwashi,water,
Wishiwashi,water,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Wobbuffet,psychic,
Woobat,psychic,flying
Woobat,psychic,flying
Wooper,water,ground
Wooper,water,ground
Wooper,water,ground
Wooper,water,ground
Wooper,water,ground
Wooper,water,ground
Wormadam,bug,grass
Wormadam,bug,grass
Wormadam,bug,grass
Wormadam,bug,grass
Wormadam,bug,grass
Wormadam,bug,grass
Wurmple,bug,
Wurmple,bug,
Wurmple,bug,
Wurmple,bug,
Wurmple,bug,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Wynaut,psychic,
Xatu,psychic,flying
Xatu,psychic,flying
Xatu,psychic,flying
Xatu,psychic,flying
Xatu,psychic,flying
Xatu,psychic,flying
Xatu,psychic,flying
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xerneas,fairy,
Xurkitree,electric,
Xurkitree,electric,
Xurkitree,electric,
Xurkitree,electric,
Yamask,ghost,
Yamask,ghost,
Yanma,bug,flying
Yanma,bug,flying
Yanma,bug,flying
Yanma,bug,flying
Yanma,bug,flying
Yanma,bug,flying
Yanma,bug,flying
Yanmega,bug,flying
Yanmega,bug,flying
Yanmega,bug,flying
Yanmega,bug,flying
Yanmega,bug,flying
Yungoos,normal,
Yungoos,normal,
Yungoos,normal,
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Yveltal,dark,flying
Zangoose,normal,
Zangoose,normal,
Zangoose,normal,
Zangoose,normal,
Zangoose,normal,
Zangoose,normal,
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zapdos,electric,flying
Zebstrika,electric,
Zebstrika,electric,
Zekrom,dragon,electric
Zekrom,dragon,electric
Zekrom,dragon,electric
Zekrom,dragon,electric
Zekrom,dragon,electric
Zekrom,dragon,electric
Zeraora,electric,
Zeraora,electric,
Zeraora,electric,
Zeraora,electric,
Zeraora,electric,
Zigzagoon,normal,
Zigzagoon,normal,
Zigzagoon,normal,
Zigzagoon,normal,
Zigzagoon,normal,
Zoroark,dark,
Zoroark,dark,
Zoroark,dark,
Zoroark,dark,
Zoroark,dark,
Zoroark,dark,
Zoroark,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zorua,dark,
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zubat,poison,flying
Zweilous,dark,dragon
Zweilous,dark,dragon
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
Zygarde,dragon,ground
